x-axis,1
9.31996000239,0.09375
9.32000000239,0.09375
9.32004000239,0.125
9.32008000239,0.09375
9.32012000239,0.09375
9.32016000239,0.125
9.32020000239,0.125
9.32024000239,0.09375
9.32028000239,0.09375
9.32032000239,0.09375
9.32036000239,0.125
9.32040000239,0.09375
9.32044000239,0.125
9.32048000239,0.125
9.32052000239,0.125
9.32056000239,0.09375
9.32060000239,0.09375
9.32064000239,0.09375
9.32068000239,0.125
9.32072000239,0.09375
9.32076000239,0.09375
9.32080000239,0.09375
9.32084000239,0.09375
9.32088000239,0.09375
9.32092000239,0.09375
9.32096000239,0.09375
9.32100000239,0.09375
9.32104000239,0.125
9.32108000239,0.09375
9.32112000239,0.09375
9.32116000239,0.125
9.32120000239,0.09375
9.32124000239,0.09375
9.32128000239,0.125
9.32132000239,0.09375
9.32136000239,0.09375
9.32140000239,0.125
9.32144000239,0.09375
9.32148000239,0.0625
9.32152000239,0.09375
9.32156000239,0.125
9.32160000239,0.09375
9.32164000239,0.09375
9.32168000239,0.09375
9.32172000239,0.09375
9.32176000239,0.0625
9.32180000239,0.09375
9.32184000239,0.09375
9.32188000239,0.03125
9.32192000239,0.09375
9.32196000239,0.0625
9.32200000239,0.09375
9.32204000239,0.09375
9.32208000239,0.09375
9.32212000239,0.09375
9.32216000239,0.09375
9.32220000239,0.09375
9.32224000239,0.125
9.32228000239,0.09375
9.32232000239,0.09375
9.32236000239,0.09375
9.32240000239,0.125
9.32244000239,0.09375
9.32248000239,0.09375
9.32252000239,0.09375
9.32256000239,0.03125
9.32260000239,0.09375
9.32264000239,0.09375
9.32268000239,0.09375
9.32272000239,0.09375
9.32276000239,0.09375
9.32280000239,0.0625
9.32284000239,0.09375
9.32288000239,0.09375
9.32292000239,0.09375
9.32296000239,0.09375
9.32300000239,0.09375
9.32304000239,0.09375
9.32308000239,0.0625
9.32312000239,0.0625
9.32316000239,0.09375
9.32320000239,0.0625
9.32324000239,0.09375
9.32328000239,0.125
9.32332000239,0.09375
9.32336000239,0.09375
9.32340000239,0.09375
9.32344000239,0.09375
9.32348000239,0.09375
9.32352000239,0.09375
9.32356000239,0.03125
9.32360000239,0.0625
9.32364000239,0.0625
9.32368000239,0.125
9.32372000239,0.03125
9.32376000239,0.09375
9.32380000239,0.125
9.32384000239,0.09375
9.32388000239,0.0625
9.32392000239,0.09375
9.32396000239,0.09375
9.32400000239,0.0625
9.32404000239,0.09375
9.32408000239,0.125
9.32412000239,0.09375
9.32416000239,0.09375
9.32420000239,0.09375
9.32424000239,0.09375
9.32428000239,0.0625
9.32432000239,0.0625
9.32436000239,0.0625
9.32440000239,0.125
9.32444000239,0.09375
9.32448000239,0.09375
9.32452000239,0.0625
9.32456000239,0.0625
9.32460000239,0.0625
9.32464000239,0.09375
9.32468000239,0.0625
9.32472000239,0.125
9.32476000239,0.09375
9.32480000239,0.09375
9.32484000239,0.0625
9.32488000239,0.0625
9.32492000239,0.09375
9.32496000239,0.09375
9.32500000239,0.03125
9.32504000239,0.09375
9.32508000239,0.09375
9.32512000239,0.0625
9.32516000239,0.09375
9.32520000239,0.09375
9.32524000239,0.0625
9.32528000239,0.09375
9.32532000239,0.125
9.32536000239,0.03125
9.32540000239,0.0625
9.32544000239,0.09375
9.32548000239,0.09375
9.32552000239,0.09375
9.32556000239,0.0625
9.32560000239,0.09375
9.32564000239,0.09375
9.32568000239,0.09375
9.32572000239,0.0625
9.32576000239,0.03125
9.32580000239,0.03125
9.32584000239,0.09375
9.32588000239,0.0625
9.32592000239,0.09375
9.32596000239,0.09375
9.32600000239,0.0625
9.32604000239,0.09375
9.32608000239,0.03125
9.32612000239,0.0625
9.32616000239,0.0625
9.32620000239,0.0625
9.32624000239,0.09375
9.32628000239,0.0625
9.32632000239,0.0625
9.32636000239,0.0625
9.32640000239,0.0625
9.32644000239,0.0625
9.32648000239,0.0625
9.32652000239,0.03125
9.32656000239,0.0625
9.32660000239,0.09375
9.32664000239,0.0625
9.32668000239,0.03125
9.32672000239,0.03125
9.32676000239,0.0
9.32680000239,0.0625
9.32684000239,0.03125
9.32688000239,0.09375
9.32692000239,0.0625
9.32696000239,0.09375
9.32700000239,0.09375
9.32704000239,0.125
9.32708000239,0.0625
9.32712000239,0.03125
9.32716000239,0.09375
9.32720000239,0.09375
9.32724000239,0.09375
9.32728000239,0.0625
9.32732000239,0.0625
9.32736000239,0.0625
9.32740000239,0.03125
9.32744000239,0.0625
9.32748000239,0.0625
9.32752000239,0.0625
9.32756000239,0.03125
9.32760000239,0.03125
9.32764000239,0.0625
9.32768000239,0.09375
9.32772000239,0.0625
9.32776000239,0.0625
9.32780000239,0.0625
9.32784000239,0.03125
9.32788000239,0.0625
9.32792000239,0.03125
9.32796000239,0.03125
9.32800000239,0.0625
9.32804000239,0.03125
9.32808000239,0.0625
9.32812000239,0.03125
9.32816000239,0.0625
9.32820000239,0.09375
9.32824000239,0.09375
9.32828000239,0.03125
9.32832000239,0.0625
9.32836000239,0.03125
9.32840000239,0.03125
9.32844000239,0.03125
9.32848000239,0.0625
9.32852000239,0.0625
9.32856000239,0.0625
9.32860000239,0.0625
9.32864000239,0.0
9.32868000239,0.03125
9.32872000239,0.03125
9.32876000239,0.0625
9.32880000239,0.03125
9.32884000239,0.0625
9.32888000239,0.03125
9.32892000239,0.0625
9.32896000239,0.03125
9.32900000239,0.03125
9.32904000239,0.0
9.32908000239,0.03125
9.32912000239,0.03125
9.32916000239,0.03125
